user_id,platform,market_country,user_creation_datetime,confirmation_datetime,first_purchase_datetime,last_purchase_datetime,first_integration_datetime,last_segment_recorded,longevity,total_sales,avg_sales_per_day,min_days_btwn_sales,frst_quartile_days_btwn_sales,avg_days_btwn_sales,median_days_btwn_sales,thrd_quartile_days_btwn_sales,max_days_btwn_sales,min_days_btwn_sale_date,fst_quartile_days_btwn_sale_date,avg_days_btwn_sale_date,median_days_btwn_sale_date,thrd_quartile_days_btwn_sale_date,frequency,recency,month_label_count,quarter_label_count,year_label_count,previous_year_label_count,historic_label_count,month_revenue_eur,quarter_revenue_eur,year_revenue_eur,previous_year_revenue_eur,historic_revenue_eur,month_average_order_value,quarter_aov,year_aov,year_plat_cntry_aov,previous_year_aov,previous_year_plat_cntry_aov,historic_aov,csat,cs_tickets_good,cs_tickets_offered,cs_tickets_unoffered,cs_tickets_bad,customer_feedback_tickets,total_tickets,churn_factor,status
efbb5fb79c7e8b1c684d269f8cf2f494,c44577a5b4c0036fe1ec82c04bfa87c6,9a6e56e83f8d0f692203f7b4850f86ff,2016-10-25 17:25:30 UTC,2016-10-25 17:31:53 UTC,2019-04-24 09:51:19 UTC,2022-04-02 08:16:54 UTC,2021-07-05 07:50:41 UTC,Non-recurring,1091,18,0.0165,0,3,59,12,29,603,2,7,71,18,38,67.1875,16,2,12,18,,18,15.21,92.13,147.38,,147.38,7.605,18.426,14.738,7.1218658,,7.058972748,14.738,1,4,6,1,0,4,11,0.23813953488372094,ok
0e4ddd77cdd0d3bf227719f047381e7f,61e0171e3638dff765e85f0bb190ae29,9a6e56e83f8d0f692203f7b4850f86ff,2017-04-08 08:51:55 UTC,2017-04-08 08:54:01 UTC,2018-05-28 09:05:48 UTC,2022-01-27 12:44:55 UTC,,S,1422,38,0.0267,0,12,35,26,43,242,1,14,37,28,45,36.243243243243242,81,2,7,18,20,38,12.64,56.32,177.26,144.83,304.86,6.32,11.264,13.635384615,13.139620762,11.140769231,13.018253517,11.725384615,,0,1,0,0,0,1,2.2348993288590604,ok
fd9f944a80967e1212c02f2f025c3153,4128403e5dad4f40eb5c79a92a5719c9,49ea251b719ccdc5894c5a18ace974be,2021-07-17 10:48:16 UTC,2021-07-17 10:48:16 UTC,2021-11-28 13:25:16 UTC,2022-04-11 13:16:49 UTC,2022-02-11 14:35:31 UTC,Non-recurring,142,18,0.1268,0,0,7,0,3,66,2,3,16,5,17,12.363636363636363,6,1,18,18,,18,3.48,48.7,48.7,,48.7,3.48,12.175,12.175,4.212269759,,3.916519383,12.175,,,,,,,,0.48529411764705882,ok
4de260e145f607a54f583c912d888bea,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2019-04-18 09:44:26 UTC,,2019-04-20 10:35:24 UTC,2022-02-21 19:36:54 UTC,,S,1095,27,0.0247,0,11,38,20,62,150,2,13,41,25,69,41.6,55,3,8,19,9,27,15.07,41.64,92.96,42.76,130.69,5.023333333,8.328,7.150769231,15.192913098,7.126666667,15.019487267,7.260555556,,,,,,,,1.3221153846153846,ok
b481a6fc2b3dde72bb80d28ffb24985f,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-10-20 22:35:41 UTC,2019-10-20 22:35:41 UTC,2019-10-21 21:26:55 UTC,2020-12-15 19:11:23 UTC,2019-10-21 21:26:55 UTC,S,911,22,0.0241,0,0,19,1,3,200,1,1,30,3,14,28.2,488,7,22,22,,22,29.47,163.07,163.07,,163.07,4.21,32.614,32.614,3.566521491,,4.039937215,32.614,,,,,,,,17.304964539007091,churned
fd679c01a0ada6eccb45e9ad5d3c5611,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-09-05 13:55:11 UTC,2019-09-05 13:55:11 UTC,2019-09-05 13:59:54 UTC,2020-10-07 12:11:58 UTC,2019-09-05 13:59:54 UTC,S,957,23,0.024,0,1,17,5,15,203,2,3,23,10,21,22.166666666666668,558,1,12,23,,23,2.65,63.34,109.24,,109.24,2.65,12.668,13.655,3.566521491,,4.039937215,13.655,,,,,,,,25.172932330827066,churned
9d19ff1ef49e56e49b8038c4b1a7b193,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-05-03 18:00:26 UTC,2020-05-03 18:00:26 UTC,2020-05-03 18:12:45 UTC,2022-02-20 11:11:01 UTC,2020-05-03 18:12:45 UTC,S,716,24,0.0335,0,0,27,3,8,285,1,3,38,6,18,36.611111111111114,57,1,12,24,,24,2.94,43.91,86.67,,86.67,2.94,8.782,10.83375,4.35631396,,4.09798439,10.83375,,,,,,,,1.55690440060698,ok
19c41d4066feca355a37856f038fdeef,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-08-12 18:10:06 UTC,2019-08-12 18:10:06 UTC,2019-08-12 18:14:46 UTC,2022-02-16 10:24:32 UTC,2019-08-12 18:14:46 UTC,S,981,24,0.0245,0,0,38,8,18,447,1,6,54,14,24,51.111111111111114,61,1,14,24,,24,4.37,39.5,66.11,,66.11,4.37,7.9,6.611,4.35631396,,4.09798439,6.611,,,,,,,,1.1934782608695651,ok
45a968955c4d64efc6acfb365f2a1ec5,c44577a5b4c0036fe1ec82c04bfa87c6,6b681da4aa6e2f33a5f06ff660ba0e9e,2020-11-09 16:54:06 UTC,2020-11-09 16:54:06 UTC,2020-11-20 11:09:42 UTC,2022-03-08 16:18:22 UTC,2021-11-25 10:32:02 UTC,S,515,25,0.0485,0,0,19,0,13,184,5,12,39,14,23,31.666666666666668,40,1,19,25,,25,9.62,89.53,108.96,,108.96,9.62,17.906,13.62,8.13005236,,7.702144215,13.62,,,,,,,,1.263157894736842,ok
356691c355228e9a6116a70a600773de,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-08-17 09:34:21 UTC,2019-08-17 09:34:21 UTC,2019-08-17 13:10:32 UTC,2022-02-10 09:53:05 UTC,2019-08-17 13:10:32 UTC,Non-recurring,976,27,0.0277,0,0,33,0,13,399,1,7,82,23,64,69.92307692307692,67,6,21,27,,27,50.87,160.68,252.19,,252.19,8.478333333,32.136,28.021111111,4.35631396,,4.09798439,28.021111111,,,,,,,,0.95819581958195821,ok
6a9bea553d2dcb6be0141833994026c1,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-07-14 21:38:06 UTC,2020-07-14 21:38:06 UTC,2020-07-17 07:46:49 UTC,2020-08-10 22:59:24 UTC,2020-07-17 07:46:49 UTC,M,641,28,0.0437,0,0,1,0,1,3,1,1,2,2,3,2.3636363636363638,615,19,28,28,,28,57.47,85.39,85.39,,85.39,3.024736842,42.695,42.695,3.566521491,,4.039937215,42.695,,,,,,,,260.19230769230768,churned
76b49a89becec8e0a2575d84a49f25cd,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2017-03-27 22:23:16 UTC,2017-03-27 22:23:16 UTC,2018-06-11 09:12:36 UTC,2022-01-19 11:28:09 UTC,,S,1408,53,0.0376,0,1,24,9,19,389,1,5,30,14,25,29.977272727272727,89,2,7,28,26,53,11.96,42.64,173.36,182.55,349.44,5.98,8.528,13.335384615,15.192913098,16.595454545,15.019487267,15.193043478,,0,0,1,0,0,1,2.968915845337377,ok
81a070ab4f164b7826cfcc9deb1ba731,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-10-03 06:53:20 UTC,2019-10-03 06:53:20 UTC,2019-10-03 16:21:50 UTC,2021-07-11 16:28:40 UTC,2019-10-03 16:21:50 UTC,M,929,29,0.0312,0,0,22,1,4,534,1,1,38,3,5,32.45,280,1,29,29,,29,5.62,125.73,125.73,,125.73,5.62,25.146,25.146,4.09798439,,3.566521491,25.146,,,,,,,,8.628659476117102,churned
11e04676360a3e44756bcfbd426579be,4128403e5dad4f40eb5c79a92a5719c9,64f6711e77d2ec8af8ac3292c66d2875,2020-02-08 12:48:39 UTC,2020-02-08 12:48:39 UTC,2020-02-08 13:10:06 UTC,2021-05-06 09:42:36 UTC,2020-02-08 13:10:06 UTC,S,801,35,0.0437,0,2,12,8,16,83,2,6,16,10,18,15.133333333333333,347,2,14,33,3,35,8.34,47.82,112.14,10.02,118.87,4.17,9.564,8.626153846,3.46083871,5.01,3.417019913,8.490714286,,,,,,,,22.929515418502202,churned
ce28cb08884fb022cb3583b694c48e6d,61e0171e3638dff765e85f0bb190ae29,9a6e56e83f8d0f692203f7b4850f86ff,2020-04-15 13:20:21 UTC,,2020-04-15 13:22:54 UTC,2021-09-23 22:13:33 UTC,,S,734,10,0.0136,0,4,52,36,76,156,2,14,65,62,93,58.666666666666664,206,1,5,10,,10,18.36,64.05,101.11,,101.11,18.36,12.81,14.444285714,13.018253517,,12.86298973,14.444285714,,0,0,2,0,0,2,3.5113636363636367,ok
32427cf202c922420597f977541bb120,4128403e5dad4f40eb5c79a92a5719c9,9a6e56e83f8d0f692203f7b4850f86ff,2018-08-12 13:32:31 UTC,2018-08-12 13:32:31 UTC,2018-08-12 13:44:27 UTC,2021-07-01 17:22:54 UTC,2018-08-12 13:44:27 UTC,S,1346,11,0.0082,1,6,95,40,156,312,1,17,105,72,160,105.6,290,1,6,11,,11,5.33,57.65,128.76,,128.76,5.33,11.53,16.095,6.456587161,,6.532434555,16.095,,,,,,,,2.7462121212121215,ok
2f8c90b4e7a108b861e1a2d7917c4b11,c44577a5b4c0036fe1ec82c04bfa87c6,9a6e56e83f8d0f692203f7b4850f86ff,2020-12-01 14:15:16 UTC,2020-12-01 14:15:16 UTC,2020-12-01 15:46:00 UTC,2022-01-10 18:47:08 UTC,,S,504,12,0.0238,0,5,33,15,54,104,4,7,40,28,61,40.7,97,1,7,12,,12,7.93,43.13,70.56,,70.56,7.93,8.626,10.08,7.1218658,,7.058972748,10.08,,,,,,,,2.3832923832923831,ok
3745036afd028d6c0cf8aaff8907a2bf,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2021-02-02 19:32:43 UTC,2021-02-02 19:32:43 UTC,2021-02-05 22:55:50 UTC,2021-03-12 14:37:43 UTC,2021-02-05 22:55:50 UTC,S,438,12,0.0274,0,0,3,0,4,13,4,4,6,5,6,5.2857142857142856,401,2,12,12,,12,5.62,33.23,33.23,,33.23,2.81,16.615,16.615,4.09798439,,3.566521491,16.615,,,,,,,,75.86486486486487,churned
933e56bed873d8ec4c5e2f070fce9d51,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-10-04 12:26:43 UTC,2019-10-04 12:26:43 UTC,2021-07-19 15:53:09 UTC,2022-03-23 17:12:49 UTC,2021-07-19 15:53:09 UTC,S,274,14,0.0511,0,0,17,3,7,161,1,5,30,7,26,31.125,25,1,14,14,,14,4.41,70.23,70.23,,70.23,4.41,14.046,14.046,4.35631396,,4.09798439,14.046,,,,,,,,0.80321285140562249,ok
52ccffc84a62da01e4927cabddb42e3e,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-10-26 21:17:02 UTC,2019-10-26 21:17:02 UTC,2019-10-27 12:32:03 UTC,2021-03-18 09:22:06 UTC,2019-10-27 12:32:03 UTC,S,905,17,0.0188,0,0,30,0,10,249,3,10,72,35,98,50.9,396,1,17,17,,17,5.23,125.21,125.21,,125.21,5.23,25.042,25.042,4.09798439,,3.566521491,25.042,,,,,,,,7.7799607072691552,churned
1db90b62473d390c31e290de93bffdb9,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-06-03 10:51:30 UTC,2020-06-03 10:51:30 UTC,2020-06-03 11:14:55 UTC,2021-06-10 15:33:11 UTC,2020-06-03 11:14:55 UTC,M,685,18,0.0263,0,0,20,0,3,344,1,3,52,5,6,41.555555555555557,311,2,18,18,,18,8.9,42.5,42.5,,42.5,4.45,14.166666667,14.166666667,4.09798439,,3.566521491,14.166666667,,,,,,,,7.4839572192513364,churned
7a5a297228d2c49d14a60db9a9b6362b,4128403e5dad4f40eb5c79a92a5719c9,64f6711e77d2ec8af8ac3292c66d2875,2016-10-29 19:50:04 UTC,2016-10-29 19:50:04 UTC,2018-06-10 20:39:07 UTC,2022-04-15 06:51:18 UTC,2018-06-10 20:39:07 UTC,S,1409,20,0.0142,0,1,70,17,41,651,1,16,93,24,83,93.733333333333334,3,1,11,20,,20,0.43,80.25,255.81,,255.81,0.43,16.05,23.255454545,3.480827203,,3.46083871,23.255454545,1,1,2,2,0,1,5,0.032005689900426744,ok
005b78c955d5a6b4593e4ef5c6628e7f,61e0171e3638dff765e85f0bb190ae29,9a6e56e83f8d0f692203f7b4850f86ff,2020-03-31 13:47:02 UTC,2020-03-31 13:47:02 UTC,2020-03-11 13:18:16 UTC,2022-03-20 09:25:14 UTC,,S,769,30,0.039,0,4,24,13,32,111,4,8,32,22,35,29.6,29,1,8,20,11,30,6.32,52.45,138.55,72.45,204.05,6.32,10.49,10.657692308,13.139620762,18.1125,13.018253517,12.753125,,0,0,4,0,0,4,0.97972972972972971,ok
2efc1eed2efcb2ad0be7bba80b7ec8f5,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-05-06 18:32:59 UTC,2020-05-06 18:32:59 UTC,2020-05-06 18:36:07 UTC,2020-07-01 12:28:14 UTC,2020-05-06 18:36:07 UTC,M,713,21,0.0295,0,0,2,0,2,27,2,3,7,5,6,8.1428571428571423,656,1,21,21,,21,6.13,66.58,66.58,,66.58,6.13,22.193333333,22.193333333,3.566521491,,4.039937215,22.193333333,,,,,,,,80.561403508771932,churned
4e8e1ce4437b63a5c20e10339635be89,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-08-11 17:37:15 UTC,2020-08-11 17:37:15 UTC,2020-08-11 17:42:54 UTC,2022-04-06 14:36:59 UTC,2020-08-11 17:42:54 UTC,S,616,23,0.0373,0,1,26,6,17,233,1,4,35,8,25,33.611111111111114,11,1,14,23,,23,7.67,66.32,111.95,,111.95,7.67,13.264,11.195,4.35631396,,4.09798439,11.195,,,,,,,,0.32727272727272722,ok
61e13d34b74e5537f2a782b8b2c22386,c44577a5b4c0036fe1ec82c04bfa87c6,9a6e56e83f8d0f692203f7b4850f86ff,2021-01-27 19:27:13 UTC,2021-01-27 19:27:13 UTC,2021-03-02 11:45:16 UTC,2022-04-20 10:23:32 UTC,2021-03-02 11:45:16 UTC,S,413,28,0.0678,0,0,14,5,12,186,3,5,20,7,20,20.25,8,3,14,28,,28,20.24,85.71,190.77,,190.77,6.746666667,17.142,21.196666667,7.1218658,,7.058972748,21.196666667,,0,1,0,0,0,1,0.39506172839506171,ok
9c286edd5a5ba9e8901fa4ae63e69a79,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-08-06 17:06:11 UTC,2019-08-06 17:06:11 UTC,2019-08-06 17:07:50 UTC,2022-02-09 10:38:26 UTC,2019-08-06 17:07:50 UTC,S,987,45,0.0456,0,1,20,5,30,97,1,2,23,8,36,23.564102564102566,68,2,11,29,21,45,13.92,61.04,157.97,108.68,248.74,6.96,12.208,12.151538462,4.35631396,21.736,4.09798439,14.631764706,0,0,0,1,1,1,2,2.8857453754080522,ok
cfe32184fcc5da01d038da03eaa77349,c44577a5b4c0036fe1ec82c04bfa87c6,6b681da4aa6e2f33a5f06ff660ba0e9e,2019-06-05 14:53:16 UTC,2019-06-05 14:53:16 UTC,2019-06-20 16:08:18 UTC,2022-02-14 08:22:24 UTC,,Non-recurring,1034,44,0.0426,0,0,22,4,19,236,1,5,34,11,44,31.322580645161292,63,1,8,40,17,44,6.1,54.83,200.04,66.68,216.82,6.1,10.966,15.387692308,8.13005236,22.226666667,7.702144215,14.454666667,,0,0,3,0,0,3,2.0113285272914521,ok
a663a79b97729113539ea2e0233b8f41,4128403e5dad4f40eb5c79a92a5719c9,64f6711e77d2ec8af8ac3292c66d2875,2021-10-08 14:33:59 UTC,2021-10-08 14:33:59 UTC,2021-10-08 15:29:20 UTC,2022-04-14 13:59:29 UTC,2021-10-08 15:29:20 UTC,S,193,101,0.5233,0,0,2,0,2,14,1,2,5,4,6,5.5882352941176467,3,5,67,101,,101,16.91,153.05,174.36,,174.36,3.382,30.61,24.908571429,3.480827203,,3.46083871,24.908571429,,,,,,,,0.5368421052631579,ok
e81d3cc7fab89a116f7e64855264790d,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-08-09 18:41:27 UTC,2019-08-09 18:41:27 UTC,2019-10-12 09:13:00 UTC,2022-04-21 17:58:07 UTC,2019-10-12 09:13:00 UTC,S,920,312,0.3391,0,0,2,1,2,92,1,1,4,2,4,3.7206477732793521,1,10,82,176,136,312,34.03,262.79,555.79,396.52,940.55,3.403,52.558,42.753076923,4.35631396,30.501538462,4.09798439,32.432758621,1,4,4,7,0,4,15,0.26877040261153429,ok
f1c06abae32312d5cb73d06221fcd5ed,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2021-01-13 22:12:57 UTC,2021-01-13 22:12:57 UTC,2021-01-13 22:16:05 UTC,2022-01-04 15:33:24 UTC,2021-01-13 22:16:05 UTC,M,461,126,0.2733,0,0,3,1,3,47,1,1,5,3,4,4.9722222222222223,103,1,12,126,,126,5.71,34.45,784.72,,784.72,5.71,6.89,65.393333333,4.35631396,,4.09798439,65.393333333,,,,,,,,20.715083798882681,churned
ca479143f510fdfe3bdd3e4415c0357c,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-12-19 17:25:59 UTC,2019-12-19 17:25:59 UTC,2020-05-30 14:50:07 UTC,2021-02-19 17:07:55 UTC,2020-05-30 14:50:07 UTC,M,689,45,0.0653,0,0,6,0,0,163,1,3,33,8,24,29.666666666666668,422,9,45,45,,45,44.91,187.03,187.03,,187.03,4.99,46.7575,46.7575,4.09798439,,3.566521491,46.7575,,,,,,,,14.224719101123595,churned
32b27f64f61465c580de5058f9e91b13,4128403e5dad4f40eb5c79a92a5719c9,64f6711e77d2ec8af8ac3292c66d2875,2020-05-21 14:00:10 UTC,2020-05-21 14:00:10 UTC,2020-05-27 10:00:58 UTC,2020-11-13 22:59:37 UTC,2020-05-27 10:00:58 UTC,Non-recurring,692,3,0.0043,35,18,57,35,85,135,35,60,85,85,110,86,520,1,3,3,,3,3.29,9.87,9.87,,9.87,3.29,3.29,3.29,3.417019913,,2.875400927,3.29,,,,,,,,6.0465116279069768,churned
fdab46a1e53a697e73f0447650211b2e,4128403e5dad4f40eb5c79a92a5719c9,64f6711e77d2ec8af8ac3292c66d2875,2020-10-26 09:14:17 UTC,2020-10-26 09:14:17 UTC,2020-10-26 18:22:24 UTC,2020-11-29 19:19:44 UTC,2020-10-26 18:22:24 UTC,S,540,3,0.0056,8,4,11,8,17,25,8,12,17,17,21,18,504,2,3,3,,3,10.85,11.4,11.4,,11.4,5.425,5.7,5.7,3.417019913,,2.875400927,5.7,,,,,,,,28,churned
2a55d794da93eb7671d7e6a19c6c857f,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2019-06-17 13:31:28 UTC,2019-06-17 13:31:28 UTC,2019-06-17 13:42:31 UTC,2021-12-01 17:48:25 UTC,,Non-recurring,1037,3,0.0029,177,89,299,177,449,720,177,313,449,449,584,450,137,1,3,3,,3,18.93,61.42,61.42,,61.42,18.93,20.473333333,20.473333333,15.019487267,,13.739577519,20.473333333,,,,,,,,0.30444444444444446,ok
c622249c692cffea041b421a16620840,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2020-05-02 09:47:38 UTC,,2020-05-02 10:01:48 UTC,2021-05-06 06:43:45 UTC,,S,717,3,0.0042,27,14,122,27,184,340,27,105,184,184,262,185,347,1,3,3,,3,3.91,13.39,13.39,,13.39,3.91,6.695,6.695,15.019487267,,13.739577519,6.695,,,,,,,,1.8756756756756756,ok
72866bbb4d44d00d05a407ae297bbfea,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2021-09-07 08:58:55 UTC,,2021-09-07 09:15:33 UTC,2021-10-28 12:23:06 UTC,,Non-recurring,224,3,0.0134,6,3,17,6,25,44,6,16,25,25,35,26,172,2,3,3,,3,54.28,61.69,61.69,,61.69,27.14,30.845,30.845,15.019487267,,13.739577519,30.845,,0,1,1,0,0,2,6.615384615384615,churned
703b7ce81071653df9bcf182c9aa7181,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2020-10-05 20:20:30 UTC,,2020-10-05 21:05:24 UTC,2021-04-23 18:17:23 UTC,,S,561,3,0.0053,27,14,66,27,100,172,27,63,100,100,136,101,359,1,3,3,,3,9.03,20.21,20.21,,20.21,9.03,6.736666667,6.736666667,15.019487267,,13.739577519,6.736666667,,,,,,,,3.5544554455445545,ok
b07a4b063cad9d298fc643298c050360,c44577a5b4c0036fe1ec82c04bfa87c6,3302c92812d6248fed26ac6bbd255217,2021-03-10 14:42:13 UTC,2021-03-10 14:42:13 UTC,2021-03-10 17:50:17 UTC,2021-04-13 14:54:39 UTC,2021-03-10 17:50:17 UTC,Non-recurring,405,3,0.0074,3,2,11,3,17,30,3,10,17,17,23,18,369,2,3,3,,3,18.98,35.37,35.37,,35.37,9.49,17.685,17.685,7.612718214,,8.497757135,17.685,,,,,,,,20.5,churned
7c746fd8dd9ef53d5eb2d3c6a4875f46,61e0171e3638dff765e85f0bb190ae29,64f6711e77d2ec8af8ac3292c66d2875,2020-10-24 08:51:31 UTC,,2020-10-24 09:21:07 UTC,2021-02-08 17:35:16 UTC,,Non-recurring,542,3,0.0055,43,22,36,43,54,64,43,48,54,54,59,54.5,433,1,3,3,,3,29.93,70.39,70.39,,70.39,29.93,23.463333333,23.463333333,20.612404115,,21.048859336,23.463333333,,,,,,,,7.9449541284403669,churned
3fc698052f0c2584ec1f35168fd8ca3c,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-11-03 19:13:58 UTC,2019-11-03 19:13:58 UTC,2019-11-03 19:16:38 UTC,2021-12-06 16:53:53 UTC,2019-11-03 19:16:38 UTC,Non-recurring,898,36,0.0401,0,0,21,0,15,335,3,8,47,19,37,42.555555555555557,132,2,14,36,,36,7.18,41.49,134.29,,134.29,3.59,8.298,12.208181818,4.09798439,,3.566521491,12.208181818,,0,0,4,0,0,4,3.1018276762402088,ok
e4a64a7d051e9377eac52a3229796719,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-12-10 12:03:34 UTC,2019-12-10 12:03:34 UTC,2019-12-10 12:11:17 UTC,2021-06-05 13:38:30 UTC,2019-12-10 12:11:17 UTC,S,861,615,0.7143,0,0,1,0,0,38,1,1,3,2,3,2.3593073593073592,316,1,81,420,264,615,6.98,427.23,1762.79,1252.45,2834.6,6.98,85.446,135.599230769,4.09798439,178.921428571,3.566521491,149.189473684,,,,,,,,133.93761467889908,churned
5cc93b6814ec1fe681cfc577434020fb,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-02-26 18:02:53 UTC,2020-02-26 18:02:53 UTC,2020-02-26 18:12:13 UTC,2021-01-25 11:56:52 UTC,2020-02-26 18:12:13 UTC,M,783,58,0.0741,0,0,5,0,6,54,1,3,13,6,9,12.407407407407407,448,1,20,58,,58,6.15,181.82,451.28,,451.28,6.15,36.364,45.128,4.09798439,,3.566521491,45.128,,,,,,,,36.107462686567168,churned
b24b75f553e87cce18c0fc3d2e69035f,4128403e5dad4f40eb5c79a92a5719c9,9a6e56e83f8d0f692203f7b4850f86ff,2018-07-04 17:55:36 UTC,2018-07-04 17:55:36 UTC,2018-07-04 18:16:29 UTC,2021-03-03 18:52:17 UTC,2018-07-04 18:16:29 UTC,Non-recurring,1385,870,0.6282,0,0,1,0,0,166,1,1,5,2,4,3.7644787644787643,410,6,217,627,246,870,44.42,1570.51,4447.04,1718.32,6144.39,7.403333333,314.102,342.08,6.456587161,132.178461538,6.532434555,236.322692308,,,,,,,,108.91282051282052,churned
82c6edfa687109761a1f9f93560b9d07,4128403e5dad4f40eb5c79a92a5719c9,9a6e56e83f8d0f692203f7b4850f86ff,2019-01-04 13:42:15 UTC,2019-01-04 13:42:15 UTC,2019-01-07 11:46:23 UTC,2019-12-12 22:50:32 UTC,2019-01-07 11:46:23 UTC,L,1198,1616,1.3489,0,0,0,0,0,79,1,1,10,2,4,3.7888888888888888,857,43,1063,1616,,1616,238.75,5013.2,7727.24,,7727.24,5.552325581,1002.64,1103.891428571,6.698780829,,6.205446553,1103.891428571,,,,,,,,226.18768328445748,churned
2b78679f87d475e81574ec9a7bd10b28,4128403e5dad4f40eb5c79a92a5719c9,64f6711e77d2ec8af8ac3292c66d2875,2018-03-17 11:22:01 UTC,2018-03-17 11:22:01 UTC,2020-03-27 07:19:12 UTC,2020-04-27 18:47:38 UTC,2020-03-27 07:19:12 UTC,S,753,3,0.004,5,3,10,5,15,25,5,10,15,15,20,16.5,720,2,3,3,,3,0.8,1.12,1.12,,1.12,0.4,0.56,0.56,3.417019913,,2.875400927,0.56,,,,,,,,43.636363636363633,churned
93fe68b3f14f5293890bc35070f2714a,61e0171e3638dff765e85f0bb190ae29,49ea251b719ccdc5894c5a18ace974be,2020-10-02 17:30:52 UTC,2020-10-02 17:31:33 UTC,2020-10-03 08:41:53 UTC,2020-12-06 19:51:04 UTC,,S,563,3,0.0053,16,8,21,16,32,48,16,24,32,32,40,33,497,1,3,3,,3,5.38,21.78,21.78,,21.78,5.38,10.89,10.89,20.22470919,,19.828744675,10.89,,,,,,,,15.060606060606061,churned
e62bbe556a0614cd09fb9dada54c276f,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-03-01 16:48:42 UTC,2020-03-01 16:48:42 UTC,2020-03-01 16:54:05 UTC,2021-12-20 19:32:41 UTC,2020-03-01 16:54:05 UTC,S,779,48,0.0616,0,1,13,4,9,282,1,2,17,6,14,16.948717948717949,118,2,16,48,,48,7.18,60.65,223.09,,223.09,3.59,12.13,18.590833333,4.09798439,,3.566521491,18.590833333,,,,,,,,6.9621785173978816,churned
e6c4decf3959b275018bf73d7a33c3bf,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-11-29 16:27:57 UTC,2020-11-29 16:27:57 UTC,2020-11-29 16:29:17 UTC,2022-04-09 18:50:30 UTC,2020-11-29 16:29:17 UTC,M,506,104,0.2055,0,0,5,0,2,96,1,3,14,4,9,11.857142857142858,8,1,12,104,,104,8.39,50.52,310.54,,310.54,8.39,10.104,25.878333333,4.35631396,,4.09798439,25.878333333,,,,,,,,0.67469879518072284,ok
0e940ae436466bedc5df07bcdad29916,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-06-15 21:21:24 UTC,2020-06-15 21:21:24 UTC,2020-06-17 13:37:38 UTC,2022-01-24 14:24:09 UTC,2020-06-17 13:37:38 UTC,S,671,47,0.07,0,0,12,5,18,94,1,7,21,17,29,20.275862068965516,83,2,9,41,8,47,7.32,32.39,130.88,14.75,142.99,3.66,6.478,10.067692308,4.35631396,3.6875,4.09798439,8.936875,1,2,0,0,0,2,2,4.0935374149659864,churned
