as_of_date,current_plan_tier,current_billing_frequency,current_auto_renew_flag,current_mrr_amount,current_seats,days_since_join,days_to_expiry,cancel_flag_30d,renewal_failure_count_90d,plan_change_up_flag_90d,plan_change_down_flag_90d,usage_intensity_30d,usage_drop_ratio_30d_vs_prev_30d,leave_next_30d,leave_reason
2024-05-31,Enterprise,annual,True,2587.0,13.0,249,,0,0,1,0,6.338333333333333,0.8530771509149679,0,stay
2024-05-31,Enterprise,annual,True,0.0,39.0,493,121.0,0,0,0,0,10.325,0.10970059880239522,0,stay
2024-05-31,Pro,annual,False,196.0,4.0,232,,0,0,0,0,7.6825,0.0,0,stay
2024-05-31,Pro,annual,True,686.0,14.0,389,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Pro,annual,True,931.0,19.0,137,,1,1,0,1,24.295555555555556,0.39450328833506404,0,stay
2024-05-31,Pro,annual,True,1127.0,23.0,47,,1,0,1,0,17.631944444444443,0.621620816071056,0,stay
2024-05-31,Pro,annual,True,392.0,8.0,32,,1,0,0,0,0.0,1.0,0,stay
2024-05-31,Pro,annual,True,1764.0,36.0,83,,0,0,0,0,40.223333333333336,0.0,0,stay
2024-05-31,Pro,annual,True,0.0,41.0,394,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Pro,annual,True,882.0,18.0,446,,0,0,0,0,17.514444444444443,0.0,0,stay
2024-05-31,Pro,annual,True,539.0,11.0,335,195.0,0,0,0,0,50.57611111111111,0.36373135215037794,0,stay
2024-05-31,Pro,annual,True,686.0,14.0,430,,0,0,0,0,53.32472222222222,0.0,0,stay
2024-05-31,Pro,annual,True,1568.0,32.0,366,,0,0,0,0,15.74638888888889,0.41598928553031467,0,stay
2024-05-31,Pro,annual,True,196.0,4.0,251,,0,0,1,0,41.62722222222222,0.0,0,stay
2024-05-31,Pro,annual,True,931.0,19.0,224,,0,0,1,0,16.962222222222223,0.0,0,stay
2024-05-31,Pro,annual,True,1519.0,31.0,161,,0,0,0,1,21.105555555555554,0.4281456505050201,0,stay
2024-05-31,Pro,annual,True,0.0,73.0,258,,0,0,0,0,28.41583333333333,0.0,0,stay
2024-05-31,Pro,annual,True,588.0,12.0,98,,0,0,0,1,57.0,0.0,0,stay
2024-05-31,Pro,annual,True,294.0,6.0,64,,0,0,0,0,23.04,0.3564445547934577,0,stay
2024-05-31,Pro,annual,False,196.0,4.0,50,,0,0,0,0,14.657222222222222,0.0,0,stay
2024-05-31,Pro,annual,True,1372.0,28.0,191,,0,0,0,0,22.61277777777778,0.2784307468666347,0,stay
2024-05-31,Pro,annual,True,2156.0,44.0,434,,0,0,0,0,40.3875,0.0,0,stay
2024-05-31,Pro,annual,False,1617.0,33.0,192,117.0,1,0,0,0,9.665,0.26811106436684906,0,stay
2024-05-31,Pro,annual,True,931.0,19.0,279,178.0,0,0,0,1,0.0,1.0,0,stay
2024-05-31,Pro,annual,True,1813.0,37.0,381,,0,1,1,0,18.35,0.0,0,stay
2024-05-31,Pro,annual,False,833.0,17.0,85,,0,0,0,0,31.323611111111113,0.0,1,churn_event
2024-05-31,Pro,annual,True,2450.0,50.0,76,,0,0,0,0,29.513055555555557,0.3672157899752239,0,stay
2024-05-31,Pro,annual,True,1078.0,22.0,314,,0,0,1,0,62.655,0.0,0,stay
2024-05-31,Pro,annual,True,2009.0,41.0,146,,0,0,1,0,5.406944444444444,0.38850841920080426,0,stay
2024-05-31,Pro,annual,False,1862.0,38.0,167,,0,0,1,0,9.17,0.7947576533784287,0,stay
2024-05-31,Pro,annual,True,2401.0,49.0,437,,0,0,0,0,17.601666666666667,0.0,0,stay
2024-05-31,Pro,annual,True,2009.0,41.0,382,,0,0,1,0,46.10472222222222,0.0,0,stay
2024-05-31,Pro,annual,True,6027.0,123.0,68,,0,0,0,0,19.201666666666668,0.1803500284575981,0,stay
2024-05-31,Pro,annual,True,1127.0,23.0,125,,1,0,1,0,10.930555555555555,0.6191001664924304,1,churn_event
2024-05-31,Pro,annual,True,1911.0,39.0,24,,0,0,1,0,3.0875,0.9119764320163456,1,churn_event
2024-05-31,Pro,annual,True,49.0,1.0,462,,0,0,0,0,18.308888888888887,0.0,0,stay
2024-05-31,Pro,annual,True,2058.0,42.0,500,,0,0,1,0,15.919444444444444,0.41919857307902797,0,stay
2024-05-31,Pro,annual,True,2499.0,51.0,471,,0,0,1,0,0.0,1.0,0,stay
2024-05-31,Pro,annual,True,539.0,11.0,48,,0,0,0,0,42.39972222222222,0.0,0,stay
2024-05-31,Pro,annual,False,343.0,7.0,192,39.0,0,0,0,0,28.130833333333335,0.3329315285050884,0,stay
2024-05-31,Pro,annual,True,1029.0,21.0,470,,0,0,0,0,9.0475,0.0,0,stay
2024-05-31,Pro,annual,True,0.0,23.0,181,,0,0,0,0,0.0,1.0,1,churn_event
2024-05-31,Pro,annual,False,1323.0,27.0,15,,0,0,0,0,40.969722222222224,0.0,1,churn_event
2024-05-31,Pro,annual,True,784.0,16.0,453,,0,0,0,0,34.42166666666667,0.05207114170969592,0,stay
2024-05-31,Pro,annual,True,1323.0,27.0,392,,0,0,1,0,13.316666666666666,0.0,0,stay
2024-05-31,Pro,annual,True,343.0,7.0,33,,0,0,0,0,46.33972222222222,0.1869629846236323,0,stay
2024-05-31,Pro,annual,True,2646.0,54.0,373,,0,0,1,0,17.06222222222222,0.0,0,stay
2024-05-31,Pro,annual,True,0.0,54.0,395,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Pro,annual,True,196.0,4.0,494,,0,1,0,0,6.616666666666667,0.7900285603469553,0,stay
2024-05-31,Pro,annual,True,441.0,9.0,162,,0,0,0,0,19.037777777777777,0.0,0,stay
2024-05-31,Basic,monthly,True,285.0,15.0,413,,0,0,1,0,10.4375,0.7473949579831932,0,stay
2024-05-31,Basic,monthly,True,513.0,27.0,266,,0,0,0,0,9.2075,0.3018450650827752,0,stay
2024-05-31,Basic,monthly,False,228.0,12.0,194,,0,0,1,0,18.802777777777777,0.08142217397204511,0,stay
2024-05-31,Basic,monthly,True,152.0,8.0,457,,0,0,0,0,15.967777777777778,0.0,0,stay
2024-05-31,Basic,monthly,True,1140.0,60.0,444,,0,0,0,0,30.98111111111111,0.0,0,stay
2024-05-31,Basic,monthly,True,380.0,20.0,420,,0,0,0,1,48.473333333333336,0.0,0,stay
2024-05-31,Basic,monthly,True,171.0,9.0,458,115.0,0,0,0,0,82.38555555555556,0.0,0,stay
2024-05-31,Basic,monthly,False,1064.0,56.0,301,,0,0,0,0,34.46611111111111,0.0,0,stay
2024-05-31,Basic,monthly,True,0.0,41.0,488,,0,0,0,0,29.326944444444443,0.0,0,stay
2024-05-31,Basic,monthly,False,1159.0,61.0,292,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Basic,monthly,True,513.0,27.0,380,,0,0,0,0,9.115,0.7620397833165333,0,stay
2024-05-31,Basic,monthly,True,532.0,28.0,272,,0,0,0,0,27.35333333333333,0.15665787400226103,0,stay
2024-05-31,Basic,monthly,True,779.0,41.0,240,,0,0,0,0,21.52166666666667,0.0,0,stay
2024-05-31,Basic,monthly,True,361.0,19.0,205,,0,0,0,0,21.918333333333333,0.0,0,stay
2024-05-31,Basic,monthly,True,266.0,14.0,179,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Basic,monthly,False,133.0,7.0,218,,0,0,1,1,52.30388888888889,0.0,1,churn_event
2024-05-31,Basic,monthly,True,1786.0,94.0,321,,1,0,0,0,52.632222222222225,0.0,1,churn_event
2024-05-31,Basic,monthly,True,209.0,11.0,346,,0,0,0,1,13.985833333333334,0.0,0,stay
2024-05-31,Basic,monthly,True,152.0,8.0,260,,0,0,1,0,44.7975,0.0,0,stay
2024-05-31,Basic,monthly,True,0.0,92.0,65,,0,0,0,0,75.51194444444444,0.0,0,stay
2024-05-31,Basic,monthly,True,361.0,19.0,145,,0,0,0,0,31.615833333333335,0.0,0,stay
2024-05-31,Basic,monthly,True,494.0,26.0,423,,1,0,0,0,28.2575,0.0,1,churn_event
2024-05-31,Basic,monthly,True,1216.0,64.0,299,,0,0,0,0,15.382777777777777,0.5506965347699448,0,stay
2024-05-31,Basic,monthly,False,0.0,5.0,237,,0,0,0,1,0.0,1.0,0,stay
2024-05-31,Basic,monthly,True,323.0,17.0,76,,0,0,0,0,15.766666666666667,0.0,0,stay
2024-05-31,Basic,monthly,True,38.0,2.0,460,,0,0,0,0,0.0,0.0,0,stay
2024-05-31,Basic,monthly,True,627.0,33.0,430,,0,0,0,0,27.775,0.0,0,stay
2024-05-31,Basic,monthly,False,551.0,29.0,199,,0,0,0,0,47.100833333333334,0.0,0,stay
2024-05-31,Basic,monthly,True,0.0,23.0,289,,0,0,0,0,25.192777777777778,0.0,0,stay
2024-05-31,Basic,monthly,True,190.0,10.0,223,,1,0,0,0,12.18,0.7259311577670965,0,stay
2024-05-31,Basic,monthly,True,0.0,19.0,208,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Basic,monthly,False,1064.0,56.0,73,,0,0,1,1,12.213055555555556,0.6464652150139911,0,stay
2024-05-31,Basic,monthly,False,152.0,8.0,90,,0,0,0,0,13.112222222222222,0.5514505354580613,0,stay
2024-05-31,Basic,monthly,True,950.0,50.0,262,,0,0,0,0,12.693333333333333,0.7667881311816762,0,stay
2024-05-31,Basic,monthly,False,247.0,13.0,196,,0,0,0,0,22.325833333333332,0.7407648715161641,0,stay
2024-05-31,Basic,monthly,True,247.0,13.0,46,,0,0,0,0,20.5025,0.23777805316314513,0,stay
2024-05-31,Basic,monthly,False,760.0,40.0,436,50.0,0,0,0,1,0.0,1.0,0,stay
2024-05-31,Basic,monthly,True,0.0,25.0,9,,0,0,0,0,0.0,0.0,0,stay
2024-05-31,Basic,monthly,True,760.0,40.0,460,,0,0,0,0,28.052222222222223,0.2102476676077045,0,stay
2024-05-31,Basic,monthly,True,0.0,45.0,305,,0,0,0,0,16.48,0.5962653455644173,0,stay
2024-05-31,Enterprise,monthly,True,3781.0,19.0,399,,0,0,1,0,27.355555555555554,0.29884018141299945,0,stay
2024-05-31,Enterprise,monthly,True,17910.0,90.0,96,141.0,0,0,1,0,22.46,0.2039303330740678,0,stay
2024-05-31,Enterprise,monthly,True,2587.0,13.0,63,,1,0,1,0,20.361666666666668,0.4074451315629925,0,stay
2024-05-31,Enterprise,monthly,False,5174.0,26.0,298,,0,1,0,1,6.3116666666666665,0.7095116338532345,1,churn_event
2024-05-31,Enterprise,monthly,True,9154.0,46.0,195,,0,0,0,0,29.517777777777777,0.0,0,stay
2024-05-31,Enterprise,monthly,False,9751.0,49.0,47,,0,0,1,0,5.819444444444445,0.8656008827359684,0,stay
2024-05-31,Enterprise,monthly,True,1393.0,7.0,238,,0,0,0,0,27.513333333333332,0.3110662864297141,1,churn_event
2024-05-31,Enterprise,monthly,True,8756.0,44.0,64,,0,0,0,0,29.89472222222222,0.37333100416339127,0,stay
2024-05-31,Enterprise,monthly,True,1791.0,9.0,100,,0,0,1,0,10.280555555555555,0.1795792600474386,0,stay
2024-05-31,Enterprise,monthly,True,10945.0,55.0,180,,0,0,0,0,19.64638888888889,0.2051002517532817,0,stay
2024-05-31,Enterprise,monthly,True,0.0,48.0,122,,1,0,1,0,9.4625,0.8044893133451182,0,stay
2024-05-31,Enterprise,monthly,True,6368.0,32.0,70,,1,0,0,0,14.0,0.0,1,churn_event
2024-05-31,Enterprise,monthly,True,0.0,7.0,223,,0,0,0,0,17.240000000000002,0.13415178571428563,0,stay
2024-05-31,Enterprise,monthly,True,0.0,13.0,192,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Enterprise,monthly,True,1791.0,9.0,434,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Enterprise,monthly,True,6766.0,34.0,118,,0,0,0,0,52.77638888888889,0.0,0,stay
2024-05-31,Enterprise,monthly,True,0.0,9.0,127,,0,0,0,1,11.458333333333334,0.8512441399206636,0,stay
2024-05-31,Enterprise,monthly,True,2786.0,14.0,347,,0,0,0,0,21.309166666666666,0.007388333937166769,0,stay
2024-05-31,Enterprise,monthly,True,1393.0,7.0,489,,0,0,0,1,38.297777777777775,0.0,0,stay
2024-05-31,Enterprise,monthly,True,2786.0,14.0,293,,0,0,0,0,33.07416666666667,0.3289391369039231,0,stay
2024-05-31,Enterprise,monthly,False,5970.0,30.0,230,,0,0,0,0,10.014166666666666,0.0,1,churn_event
2024-05-31,Enterprise,monthly,False,199.0,1.0,100,,0,0,0,0,7.538611111111111,0.0,0,stay
2024-05-31,Enterprise,monthly,True,13930.0,70.0,156,,0,0,0,0,19.317222222222224,0.15865756871854428,0,stay
2024-05-31,Enterprise,monthly,True,7960.0,40.0,63,,0,0,0,0,10.491666666666667,0.7799912625600699,0,stay
2024-05-31,Enterprise,monthly,False,2388.0,12.0,98,,0,0,0,0,9.3,0.0,0,stay
2024-05-31,Enterprise,monthly,False,2786.0,14.0,483,,0,0,1,0,7.414166666666667,0.0,0,stay
2024-05-31,Enterprise,monthly,True,0.0,22.0,186,65.0,0,0,1,0,33.19138888888889,0.0,0,stay
2024-05-31,Enterprise,monthly,True,3980.0,20.0,106,,0,0,1,0,28.139722222222222,0.0,1,churn_event
2024-05-31,Enterprise,monthly,True,597.0,3.0,258,,0,0,1,0,24.40138888888889,0.11541985962721657,1,churn_event
2024-05-31,Enterprise,monthly,True,6169.0,31.0,487,,0,0,1,0,17.88361111111111,0.38026664099725654,0,stay
2024-05-31,Enterprise,monthly,True,0.0,23.0,234,,0,0,0,0,10.458333333333334,0.6333554066687442,0,stay
2024-05-31,Enterprise,monthly,True,5771.0,29.0,446,,0,0,0,0,10.677777777777777,0.6260154691832466,0,stay
2024-05-31,Enterprise,monthly,True,3980.0,20.0,459,,0,0,0,0,11.22,0.6521499496206479,0,stay
2024-05-31,Enterprise,monthly,True,0.0,7.0,214,,0,0,0,0,24.68722222222222,0.6325075773551826,0,stay
2024-05-31,Enterprise,monthly,True,13333.0,67.0,214,,0,0,1,1,0.0,1.0,0,stay
2024-05-31,Enterprise,monthly,False,5373.0,27.0,142,,0,0,0,0,52.50888888888889,0.0,0,stay
2024-05-31,Enterprise,monthly,True,1393.0,7.0,205,,0,0,1,1,34.49777777777778,0.0,0,stay
2024-05-31,Enterprise,monthly,True,2587.0,13.0,378,,0,0,0,0,17.150833333333335,0.0,0,stay
2024-05-31,Enterprise,monthly,True,995.0,5.0,391,,0,1,0,0,27.706666666666667,0.23822325410887762,0,stay
2024-05-31,Enterprise,monthly,True,0.0,31.0,365,,0,0,0,0,32.62638888888889,0.25611957313404476,0,stay
2024-05-31,Enterprise,monthly,True,4577.0,23.0,490,,0,0,0,0,8.095555555555556,0.6905697237381352,0,stay
2024-05-31,Enterprise,monthly,True,14129.0,71.0,26,,0,0,0,0,37.85666666666667,0.0,0,stay
2024-05-31,Enterprise,monthly,True,14129.0,71.0,135,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Enterprise,monthly,True,5970.0,30.0,355,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Enterprise,monthly,True,4975.0,25.0,64,,0,0,0,0,57.64416666666666,0.0,0,stay
2024-05-31,Enterprise,monthly,True,2985.0,15.0,478,,0,0,1,0,15.061944444444444,0.0,0,stay
2024-05-31,Enterprise,monthly,False,2587.0,13.0,175,,0,0,1,0,19.351388888888888,0.3157755166182133,0,stay
2024-05-31,Enterprise,monthly,False,0.0,16.0,140,,0,0,1,0,18.398611111111112,0.0,0,stay
2024-05-31,Enterprise,monthly,True,6169.0,31.0,433,,0,1,1,1,41.37555555555556,0.0,0,stay
2024-05-31,Enterprise,monthly,True,8159.0,41.0,36,168.0,1,0,0,0,18.878888888888888,0.0,0,stay
2024-05-31,Enterprise,monthly,True,17313.0,87.0,147,213.0,0,0,0,0,40.776666666666664,0.0,0,stay
2024-05-31,Enterprise,monthly,True,9950.0,50.0,474,,0,0,0,0,11.152777777777779,0.0,0,stay
2024-05-31,Enterprise,monthly,False,1791.0,9.0,473,152.0,0,0,0,0,7.357777777777778,0.615458320025551,0,stay
2024-05-31,Enterprise,monthly,True,0.0,23.0,490,,0,0,0,0,19.261944444444445,0.37184759765200376,0,stay
2024-05-31,Enterprise,monthly,False,2985.0,15.0,391,,0,0,0,0,23.524722222222223,0.0,0,stay
2024-05-31,Enterprise,monthly,True,3980.0,20.0,200,,1,0,1,1,58.07333333333333,0.0,0,stay
2024-05-31,Enterprise,monthly,True,17711.0,89.0,388,,0,0,0,0,38.661944444444444,0.0,0,stay
2024-05-31,Enterprise,monthly,True,1990.0,10.0,341,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Enterprise,monthly,True,1194.0,6.0,266,,0,0,0,0,9.1825,0.0,0,stay
2024-05-31,Enterprise,monthly,False,4776.0,24.0,134,,0,0,1,0,48.74138888888889,0.16547450323881624,1,churn_event
2024-05-31,Enterprise,monthly,False,2786.0,14.0,470,,0,0,0,0,19.433888888888887,0.29951139412871963,1,churn_event
2024-05-31,Enterprise,monthly,True,2388.0,12.0,25,,1,0,0,0,35.98166666666667,0.0,0,stay
2024-05-31,Enterprise,monthly,True,5771.0,29.0,26,,0,0,0,0,4.2411111111111115,0.7592519591920402,1,churn_event
2024-05-31,Enterprise,monthly,True,0.0,58.0,224,,0,1,0,0,31.655555555555555,0.0,0,stay
2024-05-31,Enterprise,monthly,True,2388.0,12.0,225,,0,0,0,0,9.0825,0.7120221948212084,0,stay
2024-05-31,Enterprise,monthly,True,2786.0,14.0,91,,0,0,0,1,32.410555555555554,0.0,0,stay
2024-05-31,Enterprise,monthly,True,0.0,54.0,293,,0,0,1,0,17.763333333333332,0.0,0,stay
2024-05-31,Pro,monthly,True,4508.0,92.0,216,,0,1,0,0,38.67166666666667,0.0,0,stay
2024-05-31,Pro,monthly,True,0.0,16.0,313,,0,1,0,0,29.97138888888889,0.2630439385556899,0,stay
2024-05-31,Pro,monthly,False,2597.0,53.0,385,,0,0,0,0,33.00138888888889,0.0,0,stay
2024-05-31,Pro,monthly,True,1568.0,32.0,393,,0,0,0,0,23.84888888888889,0.0,0,stay
2024-05-31,Pro,monthly,True,1519.0,31.0,444,,0,0,0,0,41.83083333333333,0.0,0,stay
2024-05-31,Pro,monthly,True,637.0,13.0,262,,0,0,0,0,42.78333333333333,0.0,0,stay
2024-05-31,Pro,monthly,True,2891.0,59.0,421,,0,0,0,0,24.656666666666666,0.0,0,stay
2024-05-31,Pro,monthly,True,0.0,5.0,246,,0,0,0,0,35.41,0.1413155501667172,0,stay
2024-05-31,Pro,monthly,True,392.0,8.0,422,,0,0,0,0,13.32,0.49269489965405244,0,stay
2024-05-31,Pro,monthly,True,392.0,8.0,480,,0,0,0,0,35.58444444444444,0.0,0,stay
2024-05-31,Pro,monthly,False,0.0,49.0,386,,1,1,0,0,49.42666666666667,0.0,0,stay
2024-05-31,Pro,monthly,True,441.0,9.0,178,,0,0,0,0,6.141666666666667,0.3915795266923501,0,stay
2024-05-31,Pro,monthly,True,1813.0,37.0,209,,0,0,1,0,18.218055555555555,0.2523369813041496,0,stay
2024-05-31,Pro,monthly,True,588.0,12.0,104,,0,0,0,0,15.05,0.2640386861908772,0,stay
2024-05-31,Pro,monthly,True,0.0,20.0,298,,0,0,0,0,28.837222222222223,0.0,0,stay
2024-05-31,Pro,monthly,True,0.0,13.0,421,,0,0,0,0,0.0,0.0,1,churn_event
2024-05-31,Pro,monthly,False,1127.0,23.0,442,,0,0,0,0,26.45388888888889,0.48526892123426496,0,stay
2024-05-31,Pro,monthly,True,441.0,9.0,487,,0,0,0,0,48.95944444444444,0.0,0,stay
2024-05-31,Pro,monthly,False,1127.0,23.0,465,,0,0,0,0,26.740555555555556,0.0,0,stay
2024-05-31,Pro,monthly,True,1911.0,39.0,263,,0,0,1,0,19.790555555555557,0.3753967001560499,0,stay
2024-05-31,Pro,monthly,False,539.0,11.0,408,,0,0,0,0,15.22111111111111,0.422513094522959,0,stay
2024-05-31,Pro,monthly,False,1176.0,24.0,40,,1,0,0,0,12.776666666666667,0.7656887566669893,0,stay
2024-05-31,Pro,monthly,False,2107.0,43.0,29,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Pro,monthly,True,1764.0,36.0,213,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Pro,monthly,True,1127.0,23.0,364,,0,0,0,0,43.03277777777778,0.0,0,stay
2024-05-31,Pro,monthly,True,1666.0,34.0,395,,0,0,1,0,24.343333333333334,0.04351527454896689,0,stay
2024-05-31,Pro,monthly,False,0.0,163.0,52,,0,0,0,0,6.328333333333333,0.0,0,stay
2024-05-31,Pro,monthly,False,2842.0,58.0,400,,0,0,1,0,20.297777777777778,0.11915811806116422,1,churn_event
2024-05-31,Pro,monthly,True,931.0,19.0,514,197.0,0,0,0,0,37.66166666666667,0.0,0,stay
2024-05-31,Pro,monthly,False,735.0,15.0,414,,0,0,0,0,6.605,0.7451610828885602,0,stay
2024-05-31,Pro,monthly,True,0.0,53.0,260,,0,0,1,1,6.44,0.6971668168815391,0,stay
2024-05-31,Pro,monthly,True,0.0,20.0,466,,0,0,0,0,40.411944444444444,0.0,0,stay
2024-05-31,Pro,monthly,False,2695.0,55.0,372,,0,0,0,0,85.77361111111111,0.0,0,stay
2024-05-31,Pro,monthly,True,2450.0,50.0,255,,0,0,0,0,14.466111111111111,0.0,0,stay
2024-05-31,Pro,monthly,True,637.0,13.0,332,,0,1,0,0,21.0625,0.5932942495320135,0,stay
2024-05-31,Pro,monthly,False,833.0,17.0,196,,0,0,0,0,56.76972222222222,0.09519909329980429,1,churn_event
2024-05-31,Pro,monthly,False,539.0,11.0,70,,0,0,0,0,12.85,0.0,0,stay
2024-05-31,Pro,monthly,True,3087.0,63.0,98,,0,0,1,0,17.852777777777778,0.0,0,stay
2024-05-31,Pro,monthly,True,784.0,16.0,369,,0,0,0,0,24.885833333333334,0.26124959800776776,0,stay
2024-05-31,Pro,monthly,False,2891.0,59.0,270,,0,0,0,0,11.1375,0.5505246401506659,0,stay
2024-05-31,Pro,monthly,False,1372.0,28.0,389,,0,0,0,0,48.98888888888889,0.0,0,stay
2024-05-31,Pro,monthly,True,0.0,33.0,66,,0,0,0,0,63.50361111111111,0.0,0,stay
2024-05-31,Pro,monthly,True,1715.0,35.0,432,,0,0,0,0,14.847777777777777,0.0,0,stay
2024-05-31,Pro,monthly,True,1323.0,27.0,396,,0,0,0,0,30.974444444444444,0.0,0,stay
2024-05-31,Pro,monthly,False,931.0,19.0,355,,0,0,0,0,23.489722222222223,0.0,0,stay
2024-05-31,Pro,monthly,True,1225.0,25.0,392,,0,0,0,0,45.201388888888886,0.0,0,stay
2024-05-31,Pro,monthly,True,6370.0,130.0,96,,1,0,0,0,67.6613888888889,0.0,0,stay
2024-05-31,Pro,monthly,True,1421.0,29.0,436,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,Pro,monthly,True,1421.0,29.0,391,,0,0,0,0,53.29555555555555,0.0,0,stay
2024-05-31,Pro,monthly,True,931.0,19.0,465,,0,0,0,0,0.0,0.0,0,stay
2024-05-31,Pro,monthly,True,1127.0,23.0,38,,0,0,0,1,21.511111111111113,0.0,0,stay
2024-05-31,Pro,monthly,True,588.0,12.0,142,,0,0,0,0,36.45916666666667,0.0,0,stay
2024-05-31,Pro,monthly,True,294.0,6.0,210,,0,0,0,0,54.840833333333336,0.0,0,stay
2024-05-31,Pro,monthly,True,245.0,5.0,177,,0,1,0,0,13.364722222222222,0.0,0,stay
2024-05-31,Pro,monthly,True,2205.0,45.0,25,,0,0,0,0,10.191666666666666,0.17622757583241658,0,stay
2024-05-31,Pro,monthly,True,1764.0,36.0,497,,0,0,0,0,24.953611111111112,0.0,0,stay
2024-05-31,Pro,monthly,True,0.0,21.0,231,,0,0,0,0,19.366666666666667,0.5065957085432826,0,stay
2024-05-31,Pro,monthly,True,3577.0,73.0,89,,0,0,0,0,10.653333333333332,0.1836873696309226,0,stay
2024-05-31,Pro,monthly,True,1421.0,29.0,507,,0,0,0,0,12.530833333333334,0.0,0,stay
2024-05-31,Pro,monthly,False,931.0,19.0,253,,0,0,0,1,27.631666666666668,0.5745920147798419,0,stay
2024-05-31,Pro,monthly,True,980.0,20.0,360,,0,0,0,0,21.633333333333333,0.0,0,stay
2024-05-31,Pro,monthly,True,539.0,11.0,309,,0,0,0,0,22.65833333333333,0.0,0,stay
2024-05-31,Pro,monthly,False,1029.0,21.0,293,,0,0,0,0,34.477777777777774,0.38723421061725843,1,churn_event
2024-05-31,,,,,,19,,0,0,0,0,23.831944444444446,0.0,0,stay
2024-05-31,,,,,,20,,0,0,0,0,10.4875,0.20606047861378643,0,stay
2024-05-31,,,,,,55,,0,0,0,0,18.718888888888888,0.0,0,stay
2024-05-31,,,,,,164,,0,0,0,0,14.180833333333334,0.4305902560899437,0,stay
2024-05-31,,,,,,14,,0,0,0,0,40.64277777777778,0.012126122476537618,0,stay
2024-05-31,,,,,,13,,0,0,0,0,16.295833333333334,0.0,0,stay
2024-05-31,,,,,,11,,0,0,0,0,14.877777777777778,0.0,1,churn_event
2024-05-31,,,,,,21,,0,0,0,0,18.17,0.1774972336787043,1,churn_event
2024-05-31,,,,,,2,,0,0,0,0,28.27777777777778,0.13001863024937182,0,stay
2024-05-31,,,,,,36,,0,0,0,0,20.002777777777776,0.7516022877011914,1,churn_event
2024-05-31,,,,,,3,,0,0,0,0,8.862222222222222,0.4294298590743258,0,stay
2024-05-31,,,,,,1,,0,0,0,0,18.02888888888889,0.0,0,stay
2024-05-31,,,,,,54,,0,0,0,0,22.47972222222222,0.490749713681614,0,stay
2024-05-31,,,,,,57,,1,0,0,0,15.606111111111112,0.0,0,stay
2024-05-31,,,,,,0,,0,0,0,0,25.534444444444446,0.0,0,stay
2024-05-31,,,,,,11,,0,0,0,0,0.0,1.0,0,stay
2024-05-31,,,,,,2,,0,0,0,0,31.120833333333334,0.49221334880390144,1,churn_event
2024-06-30,Basic,annual,True,513.0,27.0,318,,0,0,0,0,2.1266666666666665,0.0,0,stay
2024-06-30,Basic,annual,True,893.0,47.0,308,,0,0,0,0,27.318333333333335,0.0,0,stay
2024-06-30,Basic,annual,False,209.0,11.0,114,,0,0,0,0,13.266666666666666,0.49792378449408675,0,stay
2024-06-30,Basic,annual,True,171.0,9.0,442,,0,1,0,0,9.6725,0.6667049533381192,0,stay
2024-06-30,Basic,annual,True,551.0,29.0,312,,0,0,0,0,23.240277777777777,0.5083734868962275,0,stay
2024-06-30,Basic,annual,True,0.0,58.0,479,,0,0,0,0,0.0,1.0,0,stay
2024-06-30,Basic,annual,True,551.0,29.0,481,,0,1,0,0,0.0,1.0,0,stay
2024-06-30,Basic,annual,False,646.0,34.0,277,,0,0,0,0,26.845833333333335,0.24890419049987567,0,stay
2024-06-30,Basic,annual,False,0.0,37.0,432,,0,1,1,0,60.41694444444445,0.0,0,stay
2024-06-30,Basic,annual,True,456.0,24.0,49,,0,0,0,0,22.851388888888888,0.04114458884550391,0,stay
2024-06-30,Basic,annual,True,1406.0,74.0,93,,0,0,1,0,41.485,0.0,0,stay
2024-06-30,Basic,annual,True,380.0,20.0,544,,1,0,1,0,40.370555555555555,0.0,1,churn_event
2024-06-30,Basic,annual,True,152.0,8.0,352,14.0,0,0,0,0,13.81,0.0,1,non_renewal
2024-06-30,Basic,annual,True,532.0,28.0,11,,0,0,0,0,9.67,0.6259830676006705,0,stay
2024-06-30,Basic,annual,True,874.0,46.0,225,,0,0,0,0,0.0,1.0,0,stay
2024-06-30,Basic,annual,True,570.0,30.0,268,,1,0,0,0,14.33388888888889,0.47902027299894995,0,stay
2024-06-30,Basic,annual,True,722.0,38.0,507,,0,0,0,0,36.88666666666667,0.0,0,stay
